datetime,code,open,close,high,low,vol,amount
2017/4/17 10:30,300,3476.31,3472.73,3476.35,3472.2,247359.22,2473594880
2017/4/17 10:25,300,3477.42,3476.28,3478.12,3476.19,259779.92,2597801984
2017/4/17 10:20,300,3476.75,3477.83,3477.83,3475.86,223405.36,2234056704
2017/4/17 10:15,300,3478.67,3476.7,3478.9,3476.69,274208.08,2742083584
2017/4/17 10:10,300,3476.23,3478.73,3478.85,3476.23,280183.32,2801836032
2017/4/17 10:05,300,3477.14,3476.24,3477.14,3475.01,317046.5,3170467840
2017/4/17 10:00,300,3473.93,3477.4,3477.95,3473.93,374787.64,3747878912
2017/4/17 9:55,300,3469.87,3473.95,3474.09,3469.61,434162,4341622784
2017/4/17 9:50,300,3465.5,3470.23,3470.75,3465.25,495945.04,4959453184
2017/4/17 9:45,300,3459.88,3465.73,3465.73,3459.87,532992.32,5329926144
2017/4/17 9:40,300,3475.14,3460.78,3475.16,3460.54,783192.72,7831929856
2017/4/17 9:35,300,3475.74,3475.07,3475.74,3469.32,871522.88,8715232256
2017/4/14 15:00,300,3486.33,3486.5,3486.5,3483.93,478906.48,4789067776
2017/4/14 14:55,300,3480.38,3486.07,3486.49,3480.34,439833.92,4398342144
2017/4/14 14:50,300,3483.13,3480.2,3483.13,3479.69,320636.2,3206365184
2017/4/14 14:45,300,3478.39,3483.38,3483.72,3478.39,313974.52,3139747840
2017/4/14 14:40,300,3479.2,3478.6,3479.2,3477.01,336254.32,3362545664
2017/4/14 14:35,300,3484.1,3479.21,3484.29,3478.7,283249.58,2832498688
2017/4/14 14:30,300,3481.6,3484.09,3484.91,3481.18,220649.58,2206498816
2017/4/14 14:25,300,3485.67,3481.36,3485.84,3480.4,375493.96,3754942464
2017/4/14 14:20,300,3488.85,3485.93,3489.59,3485.93,191844.04,1918443520
2017/4/14 14:15,300,3490.13,3489.08,3490.8,3488.81,163486.65,1634869248
2017/4/14 14:10,300,3487.87,3490.39,3490.39,3487.5,157988.97,1579892736
2017/4/14 14:05,300,3486.06,3487.67,3488.49,3485.64,166785.59,1667858432
2017/4/14 14:00,300,3486.85,3485.94,3486.85,3484.05,264816.78,2648170496
2017/4/14 13:55,300,3489.65,3486.56,3490.32,3486.56,198001.18,1980014592
2017/4/14 13:50,300,3492.36,3489.84,3492.91,3489.84,158318.3,1583185920
2017/4/14 13:45,300,3493.57,3492.44,3493.7,3492.29,155013.63,1550139392
2017/4/14 13:40,300,3489.83,3493.48,3493.6,3489.83,186289.88,1862901760
2017/4/14 13:35,300,3488.66,3489.59,3490.12,3488.48,160263.92,1602641920
2017/4/14 13:30,300,3488.57,3488.7,3488.7,3486.5,248866.08,2488664064
2017/4/14 13:25,300,3493.15,3488.37,3493.54,3488.37,234034.52,2340347904
2017/4/14 13:20,300,3492.27,3493.18,3493.19,3491.91,137316.5,1373167616
2017/4/14 13:15,300,3494.84,3492.18,3494.97,3492.03,148661.58,1486618624
2017/4/14 13:10,300,3495.66,3494.93,3495.66,3494.27,125162.83,1251631104
2017/4/14 13:05,300,3498.3,3495.63,3498.54,3495.57,174744.12,1747443712
2017/4/14 11:30,300,3496.95,3498.16,3498.57,3496.72,133272.07,1332723712
2017/4/14 11:25,300,3493.39,3496.61,3496.84,3493.28,139125.25,1391255552
2017/4/14 11:20,300,3493.73,3493.65,3494.26,3493.3,130380.33,1303805952
2017/4/14 11:15,300,3492.65,3494.09,3494.09,3492.44,153808.61,1538088960
2017/4/14 11:10,300,3490.87,3492.67,3492.77,3490.75,148293.75,1482940416
2017/4/14 11:05,300,3487.49,3491.12,3491.36,3486.78,212978.24,2129784832
2017/4/14 11:00,300,3491.87,3487.71,3492.19,3486.47,319207.94,3192082432
2017/4/14 10:55,300,3492.53,3492.17,3493.21,3492.17,201159.58,2011598848
2017/4/14 10:50,300,3497.36,3492.74,3497.36,3492.74,236363.08,2363633664
2017/4/14 10:45,300,3498.09,3497.38,3498.09,3497.04,172975.04,1729753088
2017/4/14 10:40,300,3494.44,3497.58,3497.87,3494.22,195283.88,1952841728
2017/4/14 10:35,300,3498.55,3494.74,3498.55,3493.84,306305.14,3063054336
2017/4/14 10:30,300,3501.35,3498.56,3501.6,3498.52,237134.8,2371350528
2017/4/14 10:25,300,3503.64,3501.75,3504.57,3500.98,230656.9,2306572288
2017/4/14 10:20,300,3500.28,3503.54,3504.19,3500.17,264215.48,2642157568
2017/4/14 10:15,300,3502.31,3500.33,3502.46,3499.64,262076.52,2620768256
2017/4/14 10:10,300,3499.13,3502.07,3502.48,3498.67,304609,3046092800
2017/4/14 10:05,300,3505.56,3499.05,3505.79,3499.05,378215.52,3782158336
2017/4/14 10:00,300,3507.21,3505.32,3507.21,3503.98,409120.08,4091203584
2017/4/14 9:55,300,3508.97,3507.3,3509.47,3507.3,415260.8,4152610816
2017/4/14 9:50,300,3505.58,3509.16,3509.45,3504.03,460462.4,4604626944
2017/4/14 9:45,300,3511.21,3505.79,3511.6,3505.79,539336.6,5393369088
2017/4/14 9:40,300,3512.34,3511.15,3512.81,3509.71,678427.36,6784276480
2017/4/14 9:35,300,3516.81,3512.59,3517.23,3512.42,873263.6,8732639232
2017/4/13 15:00,300,3512.29,3514.57,3514.76,3512.11,437346.84,4373471232
2017/4/13 14:55,300,3510.44,3512.47,3512.53,3510.44,407302.64,4073029632
2017/4/13 14:50,300,3511.47,3510.46,3512.01,3510.24,291833.98,2918342656
2017/4/13 14:45,300,3510.83,3511.71,3512.26,3510.47,264834.82,2648350720
2017/4/13 14:40,300,3513.29,3510.94,3513.89,3510.94,257534.92,2575351808
2017/4/13 14:35,300,3515.52,3513.32,3515.52,3512.8,241287.72,2412879872
